start time (YYYYMMDD-hhmmssms),v0 (kpc/s),mag(v0) (kpc/s),mag(v0/c),E0 (kg*kpc^2/s^2),theta0 (rads),phi0 (rads),q_b (A*kpc),mass (kg),dt (s),distance to halt (kpc),end time (YYYYMMDD-hhmmssms),vel_final (kpc/s),mag(vel_final) (kpc/s),mag(vel_final/c),pos_final(kpc),mag(pos_final) (kpc),theta_final (rads),phi_final (rads),distance tracked (kpc),distance from start (kpc),KE_final (kg*kpc^2/s^2),max velocity (kpc/s),max velocity/c,arclength in rho1kpc region (kpc),time after t=0 start (s),iterations,real runtime (real s),acc_final (kpc/s/s),exit status (True/False)
SUCCESS,"20160831-21340975
","[ -3.32564142e-14  -8.83099719e-14   2.31001128e-14]
","9.71506842029e-14
","0.009999440804
","1.6827e-36
","1.33072066343
","4.35222742825
","1.06655979e-28
","1.78266184e-12
","50000000000.0
","40
","20160831-21341116
","[ -3.55292247e-14  -1.11011273e-13   2.73224893e-14]
","1.19717780762e-13
","0.0123222072159
","[ 16.03416289 -11.66383607   2.69924648]
","20.0106317465
","1.43549325625
","5.65428188286
","12.6130904106
","12.6118542403
","75927044786.7
","9.71506842029e-14
","0.009999440804
","0.0
","1.081e+14
","2162
","1.41799998283
","[  3.10408804e-29  -2.25632438e-29   4.41457281e-29]
",True
SUCCESS,"20160831-21341132
","[ -3.97552762e-14  -8.77270678e-14  -1.27175087e-14]
","9.71506842029e-14
","0.009999440804
","1.6827e-36
","1.70207808984
","4.28690200133
","1.06655979e-28
","1.78266184e-12
","50000000000.0
","40
","20160831-21341280
","[ -5.72120332e-14  -1.27481954e-13  -8.36195094e-15]
","1.3998138268e-13
","0.0144078815425
","[ 13.74088089 -14.49177251  -1.27845514]
","20.0114398716
","1.63472607945
","5.47119684652
","15.8405145794
","15.8373763675
","103809691748.0
","9.71506842029e-14
","0.009999440804
","0.0
","1.199e+14
","2398
","1.48300004005
","[ -1.76017466e-29   1.85484032e-29   2.94167122e-29]
",True
SUCCESS,"20160831-21341300
","[ -1.64566374e-14  -8.73384651e-14   3.92355329e-14]
","9.71506842029e-14
","0.009999440804
","1.6827e-36
","1.15506108712
","4.52614884361
","1.06655979e-28
","1.78266184e-12
","50000000000.0
","40
","20160831-21341376
","[ -1.77251516e-14  -1.00323278e-13   4.12687887e-14]
","1.09918397015e-13
","0.0113135848012
","[ 18.84039099  -6.2457195    2.53866507]
","20.0103514502
","1.44358591716
","5.96307944788
","6.84122819961
","6.84094477793
","64004747403.1
","9.71506842029e-14
","0.009999440804
","0.0
","6.325e+13
","1265
","0.759999990463
","[  3.47297779e-29  -1.15009883e-29   4.20851769e-29]
",True
SUCCESS,"20160831-21341392
","[ -1.45025325e-14  -8.71441637e-14  -4.04206225e-14]
","9.71506842029e-14
","0.009999440804
","1.6827e-36
","1.99990573502
","4.54748030392
","1.06655979e-28
","1.78266184e-12
","50000000000.0
","40
","20160831-21341470
","[ -1.91218333e-14  -9.92424391e-14  -3.84338134e-14]
","1.08128924162e-13
","0.0111293995017
","[ 18.88244753  -6.14303869  -2.47498071]
","20.0102293488
","1.69479965305
","5.96865438689
","6.71728080475
","6.71650038394
","61937522952.2
","9.71506842029e-14
","0.009999440804
","0.0
","6.26e+13
","1252
","0.77799987793
","[ -3.41510583e-29   1.10982944e-29   4.13081682e-29]
",True
SUCCESS,"20160831-21341485
","[ -4.22878924e-14  -8.67555610e-14   1.11113559e-14]
","9.71506842029e-14
","0.009999440804
","1.6827e-36
","1.45617310586
","4.25884198276
","1.06655979e-28
","1.78266184e-12
","50000000000.0
","40
","20160831-21341630
","[ -5.33847620e-14  -1.30908010e-13   1.54791679e-14]
","1.42219705035e-13
","0.0146382656317
","[ 13.94857538 -14.26541151   1.53896217]
","20.0108252
","1.4938138305
","5.48655786192
","15.5736403092
","15.57209395
","107156635874.0
","9.71506842029e-14
","0.009999440804
","0.0
","1.1705e+14
","2341
","1.45900011063
","[  1.92285812e-29  -1.96485671e-29   3.16268734e-29]
",True
SUCCESS,"20160831-21341646
","[ -3.54466809e-14  -8.61726569e-14  -2.74965717e-14]
","9.71506842029e-14
","0.009999440804
","1.6827e-36
","1.85774829106
","4.32214095598
","1.06655979e-28
","1.78266184e-12
","50000000000.0
","40
","20160831-21341807
","[ -4.48576386e-14  -1.02543512e-13  -2.14303799e-14]
","1.13958943596e-13
","0.0117294666519
","[ 14.54578972 -13.35674068  -3.23753609]
","20.0116006364
","1.73329348007
","5.54037575619
","14.7906517444
","14.7862291132
","68797295594.8
","9.71506842029e-14
","0.009999440804
","0.0
","1.302e+14
","2604
","1.6139998436
","[ -3.32183673e-29   3.04823307e-29   5.18646342e-29]
",True
SUCCESS,"20160831-21341821
","[ -3.09922970e-14  -8.57840542e-14   3.34489016e-14]
","9.71506842029e-14
","0.009999440804
","1.6827e-36
","1.2193040945
","4.36569830576
","1.06655979e-28
","1.78266184e-12
","50000000000.0
","40
","20160831-21341961
","[ -3.07104477e-14  -1.02040135e-13   3.82552361e-14]
","1.13220068146e-13
","0.0116534163247
","[ 16.53128322 -10.62762237   3.76935328]
","20.0109396649
","1.38129962351
","5.71183203886
","11.7992747164
","11.7977276402
","67907975272.4
","9.71506842029e-14
","0.009999440804
","0.0
","1.063e+14
","2126
","1.39999985695
","[  4.46605336e-29  -2.86898697e-29   6.10633782e-29]
",True
SUCCESS,"20160831-21341975
","[ -4.64773655e-14  -8.52011500e-14  -4.34441794e-15]
","9.71506842029e-14
","0.009999440804
","1.6827e-36
","1.6155295906
","4.21300597783
","1.06655979e-28
","1.78266184e-12
","50000000000.0
","40
","20160831-21342120
","[ -9.91574242e-14  -1.74122673e-13  -2.71571984e-16]
","2.00377078896e-13
","0.0206242370328
","[ 11.45325074 -16.40772013  -0.27403015]
","20.0116297421
","1.5844902998
","5.32179853385
","18.5114041959
","18.5023051342
","212747457828.0
","9.71506842029e-14
","0.009999440804
","0.0
","1.1515e+14
","2303
","1.4470000267
","[ 0.  0.  0.]
",True
SUCCESS,"20160831-21342135
","[ -8.51735973e-15  -8.48125473e-14   4.66105336e-14]
","9.71506842029e-14
","0.009999440804
","1.6827e-36
","1.07039732239
","4.61229885702
","1.06655979e-28
","1.78266184e-12
","50000000000.0
","40
","20160831-21342180
","[ -1.00891061e-14  -9.55625884e-14   4.76343362e-14]
","1.07252171747e-13
","0.0110391578946
","[ 19.61880401  -3.52040238   1.76557825]
","20.0101966566
","1.48244750918
","6.1056346406
","3.95696630168
","3.95674232491
","60937075418.0
","9.71506842029e-14
","0.009999440804
","0.0
","3.75e+13
","750
","0.449999809265
","[  2.87941989e-29  -5.20949241e-30   3.36727832e-29]
",True
SUCCESS,"20160831-21342194
","[ -2.53886467e-14  -8.46182459e-14  -4.04156469e-14]
","9.71506842029e-14
","0.009999440804
","1.6827e-36
","1.99984941433
","4.42089778516
","1.06655979e-28
","1.78266184e-12
","50000000000.0
","40
","20160831-21342322
","[ -3.21743632e-14  -9.58362828e-14  -3.57096886e-14]
","1.07214572762e-13
","0.0110352879391
","[ 16.92822555  -9.90239432  -3.97224564]
","20.0100217144
","1.77063662534
","5.75389542034
","11.1051284626
","11.1027900552
","60894354048.5
","9.71506842029e-14
","0.009999440804
","0.0
","1.0325e+14
","2065
","1.27699995041
","[ -4.88343231e-29   2.85455233e-29   6.50705390e-29]
",True
SUCCESS,"20160831-21342338
","[ -4.30879699e-14  -8.42296432e-14   2.20691979e-14]
","9.71506842029e-14
","0.009999440804
","1.6827e-36
","1.3416311385
","4.23954133846
","1.06655979e-28
","1.78266184e-12
","50000000000.0
","40
","20160831-21342497
","[ -4.40119281e-14  -1.09235090e-13   2.86846264e-14]
","1.21211230628e-13
","0.0124759237199
","[ 13.85585023 -14.05306973   3.31961662]
","20.012326423
","1.40414744265
","5.49072072151
","15.6968993667
","15.6926479487
","77833425478.2
","9.71506842029e-14
","0.009999440804
","0.0
","1.3315e+14
","2663
","1.59699988365
","[  3.24597920e-29  -3.28977780e-29   5.31662033e-29]
",True
SUCCESS,"20160831-21342513
","[ -4.46341555e-14  -8.36467391e-14  -2.11960054e-14]
","9.71506842029e-14
","0.009999440804
","1.6827e-36
","1.79074198836
","4.22222168719
","1.06655979e-28
","1.78266184e-12
","50000000000.0
","40
","20160831-21342698
","[ -5.68642881e-14  -1.04821170e-13  -1.35575794e-14]
","1.2002013582e-13
","0.0123533277534
","[ 11.9557474  -15.82206513  -2.68238372]
","20.011817089
","1.70524097155
","5.3594884035
","17.9586077988
","17.9511260732
","76311090443.4
","9.71506842029e-14
","0.009999440804
","0.0
","1.5095e+14
","3019
","1.8599998951
","[ -2.30301764e-29   3.04557385e-29   4.39256438e-29]
",True
SUCCESS,"20160831-21342713
","[ -2.53471399e-14  -8.32581364e-14   4.31724527e-14]
","9.71506842029e-14
","0.009999440804
","1.6827e-36
","1.1103070166
","4.41686342417
","1.06655979e-28
","1.78266184e-12
","50000000000.0
","40
","20160831-21342821
","[ -2.46137204e-14  -9.57609808e-14   4.72855898e-14]
","1.09598940108e-13
","0.0112807040196
","[ 17.58456542  -8.62425775   4.10179146]
","20.0104836457
","1.36435088256
","5.82721107835
","9.85169140622
","9.85072784735
","63633217326.9
","9.71506842029e-14
","0.009999440804
","0.0
","9.145e+13
","1829
","1.08100008965
","[  5.28896203e-29  -2.59182131e-29   6.77541646e-29]
",True
SUCCESS,"20160831-21342836
","[ -1.05396795e-14  -8.30638350e-14  -4.92703756e-14]
","9.71506842029e-14
","0.009999440804
","1.6827e-36
","2.10267592774
","4.58617693933
","1.06655979e-28
","1.78266184e-12
","50000000000.0
","40
","20160831-21342895
","[ -1.41293569e-14  -9.30581516e-14  -4.77953203e-14]
","1.05564439749e-13
","0.010865444489
","[ 19.36074896  -4.47265245  -2.36247953]
","20.0106104316
","1.68913366961
","6.05615170559
","5.09902589469
","5.09848716177
","59034171405.5
","9.71506842029e-14
","0.009999440804
","0.0
","4.86e+13
","972
","0.592000007629
","[ -3.38479714e-29   7.80818841e-30   3.99591965e-29]
",True
SUCCESS,"20160831-21342910
","[ -5.06334874e-14  -8.26752323e-14   6.26987780e-15]
","9.71506842029e-14
","0.009999440804
","1.6827e-36
","1.50621378186
","4.16287375928
","1.06655979e-28
","1.78266184e-12
","50000000000.0
","40
","20160831-21343060
","[ -7.57557392e-14  -1.50619595e-13   1.11884603e-14]
","1.68968565462e-13
","0.017391448984
","[ 11.71102439 -16.19523316   1.05444306]
","20.013633346
","1.51808568281
","5.33846084528
","18.2263910298
","18.2237357339
","151265569750.0
","9.71506842029e-14
","0.009999440804
","0.0
","1.2275e+14
","2455
","1.49800014496
","[  1.98496139e-29  -1.68634369e-29   2.76546148e-29]
",True
SUCCESS,"20160831-21343078
","[ -3.64373173e-14  -8.20923282e-14  -3.70327829e-14]
","9.71506842029e-14
","0.009999440804
","1.6827e-36
","1.96187850656
","4.29465466485
","1.06655979e-28
","1.78266184e-12
","50000000000.0
","40
","20160831-21343257
","[ -4.67423358e-14  -9.22275246e-14  -2.77638915e-14]
","1.07058843287e-13
","0.0110192591517
","[ 13.84281231 -13.62146252  -4.82674094]
","20.011624672
","1.81439525504
","5.50584652255
","15.7180369617
","15.7083617739
","60717567973.9
","9.71506842029e-14
","0.009999440804
","0.0
","1.4485e+14
","2897
","1.79800009727
","[ -5.29663455e-29   5.20860782e-29   8.54565527e-29]
",True
SUCCESS,"20160831-21343272
","[ -4.05463433e-14  -8.17037254e-14   3.34477315e-14]
","9.71506842029e-14
","0.009999440804
","1.6827e-36
","1.21931692367
","4.25173732943
","1.06655979e-28
","1.78266184e-12
","50000000000.0
","40
","20160831-21343439
","[ -3.76823923e-14  -9.96906555e-14   4.18215213e-14]
","1.14486807666e-13
","0.0117837981841
","[ 14.50623055 -12.88299649   4.90167097]
","20.0107146721
","1.32332581353
","5.55698332263
","14.8445534886
","14.8384459953
","69436183927.5
","9.71506842029e-14
","0.009999440804
","0.0
","1.333e+14
","2666
","1.67899990082
","[  5.69447413e-29  -5.05372979e-29   8.75848182e-29]
",True
